,ID,Name,Date,Time,Status,Latitude,Longitude,Maximum Wind
349,AL031854,            UNNAMED,1854-09-08,600, HU,30.4N,80.6W,110
350,AL031854,            UNNAMED,1854-09-08,1200, HU,31.1N,80.9W,100
351,AL031854,            UNNAMED,1854-09-08,1800, HU,31.6N,81.1W,100
352,AL031854,            UNNAMED,1854-09-08,2000, HU,31.7N,81.1W,100
353,AL031854,            UNNAMED,1854-09-09,0, HU,32.0N,81.3W,80
354,AL031854,            UNNAMED,1854-09-09,600, HU,32.5N,81.5W,70
355,AL031854,            UNNAMED,1854-09-09,1200, TS,33.2N,81.5W,60
356,AL031854,            UNNAMED,1854-09-09,1800, TS,34.3N,80.5W,50
357,AL031854,            UNNAMED,1854-09-10,0, TS,35.5N,78.1W,40
358,AL031854,            UNNAMED,1854-09-10,600, TS,36.8N,75.9W,40
359,AL031854,            UNNAMED,1854-09-10,1200, TS,37.8N,74.0W,50
360,AL031854,            UNNAMED,1854-09-10,1800, TS,38.4N,71.9W,60
361,AL031854,            UNNAMED,1854-09-11,0, HU,38.8N,69.5W,70
362,AL031854,            UNNAMED,1854-09-11,600, HU,39.0N,67.3W,80
363,AL031854,            UNNAMED,1854-09-11,1200, HU,39.4N,65.0W,90
364,AL031854,            UNNAMED,1854-09-11,1800, HU,39.5N,61.8W,90
365,AL031854,            UNNAMED,1854-09-12,0, HU,39.8N,58.3W,90
366,AL031854,            UNNAMED,1854-09-12,600, HU,40.0N,55.1W,90
367,AL031854,            UNNAMED,1854-09-12,1200, HU,40.0N,52.0W,80
368,AL031854,            UNNAMED,1854-09-12,1800, HU,40.2N,48.0W,80
369,AL041854,            UNNAMED,1854-09-18,0, HU,28.2N,93.6W,90
370,AL041854,            UNNAMED,1854-09-18,600, HU,28.4N,94.1W,90
371,AL041854,            UNNAMED,1854-09-18,1200, HU,28.6N,94.6W,90
372,AL041854,            UNNAMED,1854-09-18,1800, HU,28.8N,95.1W,90
373,AL041854,            UNNAMED,1854-09-18,2100, HU,28.9N,95.3W,90
374,AL041854,            UNNAMED,1854-09-19,0, HU,29.0N,95.6W,80
375,AL041854,            UNNAMED,1854-09-19,600, HU,29.2N,96.1W,70
376,AL041854,            UNNAMED,1854-09-19,1200, TS,29.4N,96.5W,60
377,AL041854,            UNNAMED,1854-09-19,1800, TS,29.7N,96.6W,60
378,AL041854,            UNNAMED,1854-09-20,0, TS,30.0N,96.4W,50
379,AL041854,            UNNAMED,1854-09-20,600, TS,30.3N,96.0W,40
380,AL051854,            UNNAMED,1854-10-20,0, TS,25.0N,67.6W,50
381,AL051854,            UNNAMED,1854-10-20,600, TS,25.8N,67.6W,50
382,AL051854,            UNNAMED,1854-10-20,1200, TS,26.7N,67.6W,50
383,AL051854,            UNNAMED,1854-10-20,1800, TS,27.6N,67.5W,50
384,AL051854,            UNNAMED,1854-10-21,0, TS,28.6N,67.3W,60
385,AL051854,            UNNAMED,1854-10-21,600, TS,29.5N,67.0W,60
386,AL051854,            UNNAMED,1854-10-21,1200, TS,30.3N,66.6W,60
387,AL051854,            UNNAMED,1854-10-21,1800, TS,31.5N,65.6W,60
388,AL051854,            UNNAMED,1854-10-22,0, TS,32.4N,64.3W,60
389,AL051854,            UNNAMED,1854-10-22,600, TS,33.0N,62.8W,60
390,AL051854,            UNNAMED,1854-10-22,1200, TS,33.5N,61.0W,50
391,AL051854,            UNNAMED,1854-10-22,1800, TS,34.2N,58.7W,50
392,AL011855,            UNNAMED,1855-08-06,1200, HU,22.2N,98.0W,90
393,AL021855,            UNNAMED,1855-08-10,0, HU,44.0N,42.0W,90
394,AL021855,            UNNAMED,1855-08-10,600, HU,46.0N,39.0W,90
395,AL021855,            UNNAMED,1855-08-10,1200, HU,48.0N,36.0W,90
396,AL021855,            UNNAMED,1855-08-10,1800, HU,50.0N,32.5W,90
397,AL021855,            UNNAMED,1855-08-11,0, HU,52.0N,29.0W,90
398,AL021855,            UNNAMED,1855-08-11,600, HU,54.0N,24.0W,90
399,AL031855,            UNNAMED,1855-08-11,1200, HU,12.5N,83.0W,70
400,AL041855,            UNNAMED,1855-08-24,0, TS,12.0N,55.9W,50
401,AL041855,            UNNAMED,1855-08-24,600, TS,12.0N,57.1W,50
402,AL041855,            UNNAMED,1855-08-24,1200, TS,12.1N,58.3W,50
403,AL041855,            UNNAMED,1855-08-24,1800, TS,12.3N,59.5W,50
404,AL041855,            UNNAMED,1855-08-25,0, TS,12.8N,60.7W,60
405,AL041855,            UNNAMED,1855-08-25,600, TS,13.5N,61.9W,60
406,AL041855,            UNNAMED,1855-08-25,1200, TS,14.1N,62.8W,60
407,AL041855,            UNNAMED,1855-08-25,1800, TS,14.8N,63.7W,60
408,AL041855,            UNNAMED,1855-08-26,0, TS,15.6N,64.4W,60
409,AL041855,            UNNAMED,1855-08-26,600, TS,16.4N,65.4W,60
410,AL041855,            UNNAMED,1855-08-26,1200, TS,17.1N,66.5W,60
411,AL041855,            UNNAMED,1855-08-26,1800, TS,17.7N,67.9W,60
412,AL041855,            UNNAMED,1855-08-27,0, TS,18.4N,69.5W,50
413,AL041855,            UNNAMED,1855-08-27,600, TS,19.2N,71.1W,50
414,AL041855,            UNNAMED,1855-08-27,1200, TS,19.5N,72.3W,40
415,AL041855,            UNNAMED,1855-08-27,1800, TS,19.7N,73.6W,40
416,AL051855,            UNNAMED,1855-09-15,0, HU,26.7N,89.1W,70
417,AL051855,            UNNAMED,1855-09-15,600, HU,27.1N,89.1W,80
418,AL051855,            UNNAMED,1855-09-15,1200, HU,27.5N,89.3W,90
419,AL051855,            UNNAMED,1855-09-15,1800, HU,28.1N,89.4W,100
420,AL051855,            UNNAMED,1855-09-16,0, HU,28.8N,89.5W,110
421,AL051855,            UNNAMED,1855-09-16,300, HU,29.2N,89.5W,110
422,AL051855,            UNNAMED,1855-09-16,600, HU,29.6N,89.5W,110
423,AL051855,            UNNAMED,1855-09-16,1200, HU,30.2N,89.4W,100
424,AL051855,            UNNAMED,1855-09-16,1800, HU,31.0N,89.1W,70
425,AL051855,            UNNAMED,1855-09-17,0, TS,32.0N,88.8W,50
426,AL051855,            UNNAMED,1855-09-17,600, TS,33.0N,88.3W,40
427,AL011856,            UNNAMED,1856-08-09,0, HU,25.0N,83.9W,70
428,AL011856,            UNNAMED,1856-08-09,600, HU,25.7N,85.1W,80
429,AL011856,            UNNAMED,1856-08-09,1200, HU,26.3N,86.5W,90
430,AL011856,            UNNAMED,1856-08-09,1800, HU,27.0N,87.8W,100
431,AL011856,            UNNAMED,1856-08-10,0, HU,27.7N,89.1W,110
432,AL011856,            UNNAMED,1856-08-10,600, HU,28.2N,89.8W,120
433,AL011856,            UNNAMED,1856-08-10,1200, HU,28.7N,90.5W,130
434,AL011856,            UNNAMED,1856-08-10,1800, HU,29.2N,91.1W,130
435,AL011856,            UNNAMED,1856-08-11,0, HU,29.7N,91.6W,110
436,AL011856,            UNNAMED,1856-08-11,600, HU,30.0N,91.8W,80
437,AL011856,            UNNAMED,1856-08-11,1200, TS,30.3N,91.9W,60
438,AL011856,            UNNAMED,1856-08-11,1800, TS,30.6N,91.8W,50
439,AL011856,            UNNAMED,1856-08-12,0, TS,30.9N,91.6W,40
440,AL011856,            UNNAMED,1856-08-12,600, TS,31.3N,91.0W,40
441,AL021856,            UNNAMED,1856-08-13,0, HU,12.1N,56.1W,70
442,AL021856,            UNNAMED,1856-08-13,600, HU,12.1N,57.3W,70
443,AL021856,            UNNAMED,1856-08-13,1200, HU,12.1N,58.5W,70
444,AL021856,            UNNAMED,1856-08-13,1800, HU,12.1N,60.1W,70
445,AL021856,            UNNAMED,1856-08-14,0, HU,12.1N,61.8W,70
446,AL021856,            UNNAMED,1856-08-14,600, HU,12.1N,63.2W,70
447,AL021856,            UNNAMED,1856-08-14,1200, HU,12.1N,64.5W,70
448,AL021856,            UNNAMED,1856-08-14,1800, HU,12.1N,65.6W,70
449,AL031856,            UNNAMED,1856-08-19,0, TS,32.5N,75.5W,50
450,AL031856,            UNNAMED,1856-08-19,600, TS,33.8N,76.0W,50
451,AL031856,            UNNAMED,1856-08-19,1100, TS,34.8N,76.4W,50
452,AL031856,            UNNAMED,1856-08-19,1200, TS,35.0N,76.5W,50
453,AL031856,            UNNAMED,1856-08-19,1800, TS,36.0N,76.3W,50
454,AL031856,            UNNAMED,1856-08-20,0, TS,37.0N,76.0W,50
455,AL031856,            UNNAMED,1856-08-20,600, TS,38.0N,75.3W,50
456,AL031856,            UNNAMED,1856-08-20,1200, TS,39.0N,74.3W,50
457,AL031856,            UNNAMED,1856-08-20,1800, TS,39.8N,73.0W,50
458,AL031856,            UNNAMED,1856-08-21,0, TS,40.4N,71.5W,50
459,AL031856,            UNNAMED,1856-08-21,600, TS,40.8N,69.5W,50
460,AL031856,            UNNAMED,1856-08-21,1200, TS,41.0N,67.0W,50
461,AL041856,            UNNAMED,1856-08-21,1200, TS,23.0N,82.5W,50
462,AL051856,            UNNAMED,1856-08-25,0, HU,21.0N,69.8W,70
463,AL051856,            UNNAMED,1856-08-25,600, HU,21.0N,70.8W,70
464,AL051856,            UNNAMED,1856-08-25,1200, HU,21.1N,71.9W,70
465,AL051856,            UNNAMED,1856-08-25,1800, HU,21.2N,72.8W,70
466,AL051856,            UNNAMED,1856-08-26,0, HU,21.6N,73.9W,70
467,AL051856,            UNNAMED,1856-08-26,600, HU,21.7N,74.8W,70
468,AL051856,            UNNAMED,1856-08-26,1200, HU,22.0N,75.9W,80
469,AL051856,            UNNAMED,1856-08-26,1800, HU,22.2N,76.6W,80
470,AL051856,            UNNAMED,1856-08-27,0, HU,22.4N,77.6W,80
471,AL051856,            UNNAMED,1856-08-27,600, HU,22.6N,78.6W,80
472,AL051856,            UNNAMED,1856-08-27,1200, HU,22.7N,79.5W,90
473,AL051856,            UNNAMED,1856-08-27,1800, HU,22.7N,80.6W,80
474,AL051856,            UNNAMED,1856-08-28,0, HU,22.9N,81.6W,80
475,AL051856,            UNNAMED,1856-08-28,600, HU,23.0N,82.9W,90
476,AL051856,            UNNAMED,1856-08-28,1200, HU,23.2N,84.0W,90
477,AL051856,            UNNAMED,1856-08-28,1800, HU,23.6N,84.6W,90
478,AL051856,            UNNAMED,1856-08-29,0, HU,23.9N,85.1W,90
479,AL051856,            UNNAMED,1856-08-29,600, HU,24.2N,85.6W,90
480,AL051856,            UNNAMED,1856-08-29,1200, HU,24.7N,86.4W,90
481,AL051856,            UNNAMED,1856-08-29,1800, HU,24.9N,86.8W,90
482,AL051856,            UNNAMED,1856-08-30,0, HU,25.2N,87.1W,100
483,AL051856,            UNNAMED,1856-08-30,600, HU,25.6N,87.3W,100
484,AL051856,            UNNAMED,1856-08-30,1200, HU,26.2N,87.4W,100
485,AL051856,            UNNAMED,1856-08-30,1800, HU,27.5N,87.3W,100
486,AL051856,            UNNAMED,1856-08-31,0, HU,28.9N,86.6W,90
487,AL051856,            UNNAMED,1856-08-31,600, HU,30.2N,85.9W,90
488,AL051856,            UNNAMED,1856-08-31,1200, HU,31.1N,84.8W,70
489,AL051856,            UNNAMED,1856-08-31,1800, TS,32.2N,83.3W,60
490,AL051856,            UNNAMED,1856-09-01,0, TS,33.0N,81.6W,50
491,AL051856,            UNNAMED,1856-09-01,600, TS,34.0N,79.6W,50
492,AL051856,            UNNAMED,1856-09-01,1200, TS,34.7N,77.9W,50
493,AL051856,            UNNAMED,1856-09-01,1800, TS,35.5N,75.3W,50
494,AL051856,            UNNAMED,1856-09-02,0, TS,36.3N,72.8W,50
495,AL051856,            UNNAMED,1856-09-02,600, TS,36.8N,70.0W,50
496,AL051856,            UNNAMED,1856-09-02,1200, TS,37.2N,67.3W,50
497,AL051856,            UNNAMED,1856-09-02,1800, TS,37.7N,64.6W,50
498,AL051856,            UNNAMED,1856-09-03,0, TS,38.2N,61.8W,50
499,AL051856,            UNNAMED,1856-09-03,600, TS,38.8N,58.6W,50
500,AL051856,            UNNAMED,1856-09-03,1200, TS,39.0N,56.0W,50
501,AL051856,            UNNAMED,1856-09-03,1800, TS,39.5N,52.3W,50
502,AL061856,            UNNAMED,1856-09-18,0, TS,32.0N,48.8W,50
503,AL061856,            UNNAMED,1856-09-18,600, TS,32.5N,48.9W,50
504,AL061856,            UNNAMED,1856-09-18,1200, TS,32.9N,49.0W,50
505,AL061856,            UNNAMED,1856-09-18,1800, TS,33.5N,49.3W,50
506,AL061856,            UNNAMED,1856-09-19,0, TS,34.5N,49.8W,60
507,AL061856,            UNNAMED,1856-09-19,600, TS,35.2N,50.5W,60
508,AL061856,            UNNAMED,1856-09-19,1200, HU,35.6N,51.0W,70
509,AL061856,            UNNAMED,1856-09-19,1800, HU,35.8N,51.4W,70
510,AL061856,            UNNAMED,1856-09-20,0, HU,36.0N,51.7W,70
511,AL061856,            UNNAMED,1856-09-20,600, HU,36.1N,52.0W,70
512,AL061856,            UNNAMED,1856-09-20,1200, HU,36.2N,52.3W,70
513,AL061856,            UNNAMED,1856-09-20,1800, HU,36.3N,52.4W,70
514,AL061856,            UNNAMED,1856-09-21,0, TS,36.4N,52.5W,60
515,AL061856,            UNNAMED,1856-09-21,600, TS,36.5N,52.6W,60
516,AL061856,            UNNAMED,1856-09-21,1200, TS,36.5N,52.7W,60
517,AL061856,            UNNAMED,1856-09-21,1800, TS,36.5N,52.8W,60
518,AL061856,            UNNAMED,1856-09-22,0, TS,36.5N,52.9W,60
519,AL061856,            UNNAMED,1856-09-22,600, TS,36.5N,53.0W,60
520,AL061856,            UNNAMED,1856-09-22,1200, TS,36.5N,53.0W,60
521,AL061856,            UNNAMED,1856-09-22,1800, TS,36.5N,53.0W,60
522,AL011857,            UNNAMED,1857-06-30,0, TS,34.0N,74.5W,50
523,AL011857,            UNNAMED,1857-06-30,600, TS,34.5N,73.8W,50
524,AL011857,            UNNAMED,1857-06-30,1200, TS,35.0N,72.6W,50
525,AL011857,            UNNAMED,1857-06-30,1800, TS,35.2N,71.4W,50
526,AL011857,            UNNAMED,1857-07-01,0, TS,35.4N,70.1W,50
527,AL011857,            UNNAMED,1857-07-01,600, TS,35.5N,68.9W,50
528,AL011857,            UNNAMED,1857-07-01,1200, TS,35.8N,67.6W,50
529,AL011857,            UNNAMED,1857-07-01,1800, TS,36.0N,66.0W,50
530,AL021857,            UNNAMED,1857-09-06,1800, TS,26.5N,73.0W,40
531,AL021857,            UNNAMED,1857-09-07,0, TS,26.7N,72.8W,40
532,AL021857,            UNNAMED,1857-09-07,600, TS,26.9N,72.6W,40
533,AL021857,            UNNAMED,1857-09-07,1200, TS,27.2N,72.4W,50
534,AL021857,            UNNAMED,1857-09-07,1800, TS,27.5N,72.3W,50
535,AL021857,            UNNAMED,1857-09-08,0, TS,27.7N,72.5W,50
536,AL021857,            UNNAMED,1857-09-08,600, TS,27.9N,72.7W,50
537,AL021857,            UNNAMED,1857-09-08,1200, TS,28.1N,72.9W,60
538,AL021857,            UNNAMED,1857-09-08,1800, TS,28.3N,73.0W,60
539,AL021857,            UNNAMED,1857-09-09,0, TS,28.7N,73.6W,60
540,AL021857,            UNNAMED,1857-09-09,600, HU,29.1N,74.2W,70
541,AL021857,            UNNAMED,1857-09-09,1200, HU,29.5N,74.7W,70
542,AL021857,            UNNAMED,1857-09-09,1800, HU,29.9N,75.3W,70
543,AL021857,            UNNAMED,1857-09-10,0, HU,30.2N,75.8W,70
544,AL021857,            UNNAMED,1857-09-10,600, HU,30.5N,76.2W,70
545,AL021857,            UNNAMED,1857-09-10,1200, HU,30.7N,76.7W,80
546,AL021857,            UNNAMED,1857-09-10,1800, HU,31.0N,77.1W,80
547,AL021857,            UNNAMED,1857-09-11,0, HU,31.2N,77.4W,90
548,AL021857,            UNNAMED,1857-09-11,600, HU,31.5N,77.7W,90
549,AL021857,            UNNAMED,1857-09-11,1200, HU,31.7N,78.0W,90
550,AL021857,            UNNAMED,1857-09-11,1800, HU,32.1N,78.2W,90
551,AL021857,            UNNAMED,1857-09-12,0, HU,32.3N,78.2W,90
552,AL021857,            UNNAMED,1857-09-12,600, HU,32.5N,78.3W,90
553,AL021857,            UNNAMED,1857-09-12,1200, HU,32.8N,78.3W,90
554,AL021857,            UNNAMED,1857-09-12,1800, HU,33.3N,78.3W,90
555,AL021857,            UNNAMED,1857-09-13,0, HU,33.9N,78.0W,90
556,AL021857,            UNNAMED,1857-09-13,600, HU,34.5N,77.5W,80
557,AL021857,            UNNAMED,1857-09-13,1200, HU,34.9N,77.1W,70
558,AL021857,            UNNAMED,1857-09-13,1800, TS,35.5N,76.5W,60
559,AL021857,            UNNAMED,1857-09-14,0, TS,36.0N,76.2W,50
560,AL021857,            UNNAMED,1857-09-14,600, TS,36.3N,75.8W,50
561,AL021857,            UNNAMED,1857-09-14,1200, TS,36.5N,74.9W,50
562,AL021857,            UNNAMED,1857-09-14,1800, TS,36.8N,73.5W,60
563,AL021857,            UNNAMED,1857-09-15,0, TS,37.6N,71.8W,60
564,AL021857,            UNNAMED,1857-09-15,600, HU,38.5N,69.8W,70
565,AL021857,            UNNAMED,1857-09-15,1200, HU,39.4N,67.6W,80
566,AL021857,            UNNAMED,1857-09-15,1800, HU,40.3N,65.2W,80
567,AL021857,            UNNAMED,1857-09-16,0, HU,41.2N,61.7W,80
568,AL021857,            UNNAMED,1857-09-16,600, HU,42.1N,58.9W,80
569,AL021857,            UNNAMED,1857-09-16,1200, HU,43.0N,56.0W,80
570,AL021857,            UNNAMED,1857-09-16,1800, HU,44.0N,53.0W,80
571,AL021857,            UNNAMED,1857-09-17,0, HU,45.0N,50.0W,80
572,AL021857,            UNNAMED,1857-09-17,600, HU,46.0N,46.0W,70
573,AL021857,            UNNAMED,1857-09-17,1200, TS,47.0N,42.0W,60
574,AL021857,            UNNAMED,1857-09-17,1800, EX,48.0N,38.0W,50
575,AL021857,            UNNAMED,1857-09-18,0, EX,49.0N,34.0W,40
576,AL021857,            UNNAMED,1857-09-18,600, EX,50.0N,30.0W,40
577,AL031857,            UNNAMED,1857-09-22,0, HU,32.5N,73.5W,70
578,AL031857,            UNNAMED,1857-09-22,600, HU,32.5N,73.5W,70
579,AL031857,            UNNAMED,1857-09-22,1200, HU,32.5N,73.5W,70
580,AL031857,            UNNAMED,1857-09-22,1800, HU,32.5N,73.5W,70
581,AL031857,            UNNAMED,1857-09-23,0, HU,32.5N,73.5W,70
582,AL031857,            UNNAMED,1857-09-23,600, HU,32.5N,73.5W,70
583,AL031857,            UNNAMED,1857-09-23,1200, HU,32.5N,73.5W,70
584,AL031857,            UNNAMED,1857-09-23,1800, HU,32.5N,73.5W,70
585,AL031857,            UNNAMED,1857-09-24,0, HU,32.5N,73.5W,70
586,AL031857,            UNNAMED,1857-09-24,600, HU,32.5N,73.5W,70
587,AL031857,            UNNAMED,1857-09-24,1200, HU,32.5N,73.5W,70
588,AL031857,            UNNAMED,1857-09-24,1800, HU,32.5N,73.5W,70
589,AL031857,            UNNAMED,1857-09-25,0, HU,32.5N,73.5W,70
590,AL031857,            UNNAMED,1857-09-25,600, HU,32.5N,73.5W,70
591,AL031857,            UNNAMED,1857-09-25,1200, HU,32.5N,73.5W,70
592,AL031857,            UNNAMED,1857-09-25,1800, HU,32.5N,73.5W,70
593,AL031857,            UNNAMED,1857-09-26,0, HU,32.5N,73.5W,70
594,AL031857,            UNNAMED,1857-09-26,600, HU,32.5N,73.5W,70
595,AL031857,            UNNAMED,1857-09-26,1200, HU,32.5N,73.5W,70
596,AL031857,            UNNAMED,1857-09-26,1800, HU,32.5N,73.5W,70
597,AL041857,            UNNAMED,1857-09-24,0, TS,16.0N,54.7W,50
598,AL041857,            UNNAMED,1857-09-24,600, TS,16.0N,56.2W,50
599,AL041857,            UNNAMED,1857-09-24,1200, TS,16.0N,57.7W,50
600,AL041857,            UNNAMED,1857-09-24,1800, TS,16.0N,59.2W,50
601,AL041857,            UNNAMED,1857-09-25,0, TS,16.0N,61.1W,60
602,AL041857,            UNNAMED,1857-09-25,600, TS,16.0N,63.0W,60
603,AL041857,            UNNAMED,1857-09-25,1200, TS,16.0N,64.6W,60
604,AL041857,            UNNAMED,1857-09-25,1800, TS,16.0N,66.8W,60
605,AL041857,            UNNAMED,1857-09-26,0, HU,16.0N,68.5W,70
606,AL041857,            UNNAMED,1857-09-26,600, HU,16.0N,70.3W,70
607,AL041857,            UNNAMED,1857-09-26,1200, HU,16.1N,72.1W,70
608,AL041857,            UNNAMED,1857-09-26,1800, HU,16.2N,73.9W,70
609,AL041857,            UNNAMED,1857-09-27,0, HU,16.6N,75.8W,80
610,AL041857,            UNNAMED,1857-09-27,600, HU,17.0N,78.0W,80
611,AL041857,            UNNAMED,1857-09-27,1200, HU,17.7N,80.1W,80
612,AL041857,            UNNAMED,1857-09-27,1800, HU,18.2N,81.4W,80
613,AL041857,            UNNAMED,1857-09-28,0, HU,19.0N,82.9W,90
614,AL041857,            UNNAMED,1857-09-28,600, HU,19.7N,84.1W,90
615,AL041857,            UNNAMED,1857-09-28,1200, HU,20.2N,85.3W,90
616,AL041857,            UNNAMED,1857-09-28,1800, HU,21.0N,86.5W,90
617,AL041857,            UNNAMED,1857-09-29,0, HU,21.7N,87.9W,70
618,AL041857,            UNNAMED,1857-09-29,600, TS,22.2N,89.4W,60
619,AL041857,            UNNAMED,1857-09-29,1200, TS,23.0N,91.0W,60
620,AL041857,            UNNAMED,1857-09-29,1800, TS,23.7N,92.6W,60
621,AL041857,            UNNAMED,1857-09-30,0, TS,24.4N,94.1W,50
622,AL041857,            UNNAMED,1857-09-30,600, TS,25.2N,95.8W,50
623,AL041857,            UNNAMED,1857-09-30,1000, TS,25.8N,97.0W,50
624,AL041857,            UNNAMED,1857-09-30,1200, TS,26.0N,97.5W,50
625,AL041857,            UNNAMED,1857-09-30,1800, TS,27.0N,99.1W,40
626,AL011858,            UNNAMED,1858-06-12,1200, HU,19.0N,85.5W,70
627,AL021858,            UNNAMED,1858-08-05,1200, HU,45.0N,40.0W,70
628,AL031858,            UNNAMED,1858-09-14,0, TS,25.2N,84.6W,60
629,AL031858,            UNNAMED,1858-09-14,600, TS,26.0N,83.9W,60
630,AL031858,            UNNAMED,1858-09-14,1200, TS,26.9N,83.1W,60
631,AL031858,            UNNAMED,1858-09-14,1500, TS,27.6N,82.7W,60
632,AL031858,            UNNAMED,1858-09-14,1800, TS,27.9N,82.0W,50
633,AL031858,            UNNAMED,1858-09-15,0, TS,28.9N,80.8W,50
634,AL031858,            UNNAMED,1858-09-15,600, TS,30.0N,79.6W,60
635,AL031858,            UNNAMED,1858-09-15,1200, HU,31.2N,78.5W,80
636,AL031858,            UNNAMED,1858-09-15,1800, HU,32.4N,77.3W,90
637,AL031858,            UNNAMED,1858-09-16,0, HU,34.0N,75.8W,90
638,AL031858,            UNNAMED,1858-09-16,600, HU,36.0N,74.6W,90
639,AL031858,            UNNAMED,1858-09-16,1200, HU,38.5N,73.3W,80
640,AL031858,            UNNAMED,1858-09-16,1700, HU,40.9N,72.2W,80
641,AL031858,            UNNAMED,1858-09-16,1800, HU,41.4N,72.0W,70
642,AL031858,            UNNAMED,1858-09-17,0, TS,45.5N,70.0W,50
643,AL031858,            UNNAMED,1858-09-17,600, TS,50.0N,67.0W,40
644,AL041858,            UNNAMED,1858-09-17,0, HU,18.4N,41.4W,80
645,AL041858,            UNNAMED,1858-09-17,600, HU,19.2N,42.2W,80
646,AL041858,            UNNAMED,1858-09-17,1200, HU,20.0N,43.0W,80
647,AL041858,            UNNAMED,1858-09-17,1800, HU,20.7N,43.9W,80
648,AL041858,            UNNAMED,1858-09-18,0, HU,21.7N,45.0W,80
649,AL041858,            UNNAMED,1858-09-18,600, HU,22.7N,46.0W,80
650,AL041858,            UNNAMED,1858-09-18,1200, HU,23.5N,47.0W,80
651,AL041858,            UNNAMED,1858-09-18,1800, HU,24.2N,48.2W,80
652,AL041858,            UNNAMED,1858-09-19,0, HU,25.2N,49.4W,80
653,AL041858,            UNNAMED,1858-09-19,600, HU,26.1N,50.7W,80
654,AL041858,            UNNAMED,1858-09-19,1200, HU,27.0N,52.0W,80
655,AL041858,            UNNAMED,1858-09-19,1800, HU,28.0N,53.5W,80
656,AL041858,            UNNAMED,1858-09-20,0, HU,29.2N,55.2W,80
657,AL041858,            UNNAMED,1858-09-20,600, HU,30.6N,57.1W,80
658,AL041858,            UNNAMED,1858-09-20,1200, HU,32.0N,59.0W,80
659,AL041858,            UNNAMED,1858-09-20,1800, HU,33.3N,60.6W,80
660,AL041858,            UNNAMED,1858-09-21,0, HU,34.5N,61.9W,80
661,AL041858,            UNNAMED,1858-09-21,600, HU,35.8N,63.0W,80
662,AL041858,            UNNAMED,1858-09-21,1200, HU,37.0N,63.6W,80
663,AL041858,            UNNAMED,1858-09-21,1800, HU,38.0N,63.8W,80
664,AL041858,            UNNAMED,1858-09-22,0, HU,39.0N,63.6W,80
665,AL041858,            UNNAMED,1858-09-22,600, HU,40.0N,63.2W,80
666,AL041858,            UNNAMED,1858-09-22,1200, HU,41.0N,62.4W,80
667,AL041858,            UNNAMED,1858-09-22,1800, HU,42.0N,61.3W,80
668,AL041858,            UNNAMED,1858-09-23,0, HU,42.9N,59.5W,80
669,AL041858,            UNNAMED,1858-09-23,600, HU,43.5N,57.6W,80
670,AL041858,            UNNAMED,1858-09-23,1200, HU,44.0N,56.1W,70
671,AL041858,            UNNAMED,1858-09-23,1800, HU,44.7N,54.1W,70
